"ID","Pokemon","Family","Shadow","Little_Rank","Master_Rank","Ultra_Rank","Great_Rank","Little_IVs","Master_IVs","Ultra_IVs","Great_IVs","Little_Level","Master_Level","Ultra_Level","Great_Level","Little_CP","Master_CP","Ultra_CP","Great_CP","Little_MoveSet","Master_MoveSet","Ultra_MoveSet","Great_MoveSet","Evo_Fam","Evo_Next"
"512","Simisage","Pansage","FALSE",,"401",,,,"15/15/15",,,,"50",,,,"2657",,,,"Vine Whip, Crunch, Grass Knot",,,"511;512","512"
"514","Simisear","Pansear","FALSE",,"434",,,,"15/15/15",,,,"50",,,,"2657",,,,"Fire Spin, Crunch, Flamethrower",,,"513;514","514"
"516","Simipour","Panpour","FALSE",,"458",,,,"15/15/15",,,,"50",,,,"2657",,,,"Water Gun, Surf, Crunch",,,"515;516","516"
"518","Musharna","Munna","FALSE",,"441",,,,"15/15/15",,,,"50",,,,"3079",,,,"Charge Beam, Psyshock, Dazzling Gleam",,,"517;518","518"
"521","Unfezant","Pidove","FALSE",,"489",,,,"15/15/15",,,,"50",,,,"3091",,,,"Air Slash, Sky Attack, Return[legacy]",,,"519;520;521","521"
"521","Unfezant (Shadow)","Pidove","TRUE",,"502",,,,"15/15/15",,,,"50",,,,"3091",,,,"Steel Wing, Sky Attack, Hyper Beam",,,"519;520;521","521"
"523","Zebstrika","Blitzle","FALSE",,"347",,,,"15/15/15",,,,"50",,,,"2745",,,,"Spark, Wild Charge, Flame Charge",,,"522;523","523"
"523","Zebstrika (Shadow)","Blitzle","TRUE",,"414",,,,"15/15/15",,,,"50",,,,"2745",,,,"Spark, Wild Charge, Flame Charge",,,"522;523","523"
"526","Gigalith","Roggenrola","FALSE",,"189",,,,"15/15/15",,,,"50",,,,"3650",,,,"Mud Slap, Superpower, Meteor Beam[etm]",,,"524;525;526","526"
"526","Gigalith (Shadow)","Roggenrola","TRUE",,"87",,,,"15/15/15",,,,"50",,,,"3650",,,,"Mud Slap, Meteor Beam[etm], Superpower",,,"524;525;526","526"
"530","Excadrill","Drilbur","FALSE",,"53",,,,"15/15/15",,,,"50",,,,"3667",,,,"Mud Slap, Drill Run, Rock Slide",,,"529;530","530"
"530","Excadrill (Shadow)","Drilbur","TRUE",,"59",,,,"15/15/15",,,,"50",,,,"3667",,,,"Mud Slap, Drill Run, Rock Slide",,,"529;530","530"
"533","Gurdurr","Timburr","FALSE",,"472",,,,"15/15/15",,,,"50",,,,"2452",,,,"Poison Jab, Stone Edge, Brick Break",,,"532;533;534","533;534"
"533","Gurdurr (Shadow)","Timburr","TRUE",,"453",,,,"15/15/15",,,,"50",,,,"2452",,,,"Poison Jab, Stone Edge, Brick Break",,,"532;533;534","533;534"
"534","Conkeldurr","Timburr","FALSE",,"57",,,,"15/15/15",,,,"50",,,,"3773",,,,"Counter, Brutal Swing[etm], Dynamic Punch",,,"532;533;534","534"
"534","Conkeldurr (Shadow)","Timburr","TRUE",,"55",,,,"15/15/15",,,,"50",,,,"3773",,,,"Counter, Brutal Swing[etm], Dynamic Punch",,,"532;533;534","534"
"537","Seismitoad","Tympole","FALSE",,"270",,,,"15/15/15",,,,"50",,,,"2899",,,,"Mud Shot, Earth Power, Muddy Water",,,"535;536;537","537"
"538","Throh","Throh","FALSE",,"485",,,,"15/15/15",,,,"50",,,,"2896",,,,"Low Kick, Body Slam, Brick Break",,,"538","538"
"538","Throh (Shadow)","Throh","TRUE",,"488",,,,"15/15/15",,,,"50",,,,"2896",,,,"Low Kick, Body Slam, Brick Break",,,"538","538"
"539","Sawk","Sawk","FALSE",,"331",,,,"15/15/15",,,,"50",,,,"3152",,,,"Poison Jab, Body Slam, Brick Break",,,"539","539"
"539","Sawk (Shadow)","Sawk","TRUE",,"300",,,,"15/15/15",,,,"50",,,,"3152",,,,"Poison Jab, Body Slam, Brick Break",,,"539","539"
"542","Leavanny","Sewaddle","FALSE",,"240",,,,"15/15/15",,,,"50",,,,"2917",,,,"Shadow Claw[etm], Leaf Blade, XScissor",,,"540;541;542","542"
"545","Scolipede","Venipede","FALSE",,"329",,,,"15/15/15",,,,"50",,,,"2766",,,,"Poison Jab, X-Scissor, Sludge Bomb",,,"543;544;545","545"
"545","Scolipede (Shadow)","Venipede","TRUE",,"309",,,,"15/15/15",,,,"50",,,,"2766",,,,"Poison Jab, X-Scissor, Sludge Bomb",,,"543;544;545","545"
"549","Lilligant","Petilil","FALSE",,"496",,,,"15/15/15",,,,"50",,,,"2883",,,,"Magical Leaf, Petal Blizzard, Hyper Beam",,,"548;549","549"
"553","Krookodile","Sandile","FALSE",,"133",,,,"15/15/15",,,,"50",,,,"3444",,,,"Mud Slap, Crunch, Outrage",,,"551;552;553","553"
"555","Darmanitan (Galarian)","Darumaka","FALSE",,"132",,,,"15/15/15",,,,"50",,,,"3511",,,,"Ice Fang, Avalanche, Superpower",,,"554;555","555"
"555","Darmanitan (Standard)","Darumaka","FALSE",,"116",,,,"15/15/15",,,,"50",,,,"3511",,,,"Incinerate, Rock Slide, Overheat",,,"554;555","555"
"555","Darmanitan (Standard) (Shadow)","Darumaka","TRUE",,"137",,,,"15/15/15",,,,"50",,,,"3511",,,,"Incinerate, Rock Slide, Overheat",,,"554;555","555"
"556","Maractus","Maractus","FALSE",,"480",,,,"15/15/15",,,,"50",,,,"2571",,,,"Bullet Seed, Aerial Ace, Petal Blizzard",,,"556","556"
"558","Crustle","Dwebble","FALSE",,"332",,,,"15/15/15",,,,"50",,,,"2874",,,,"Fury Cutter, X-Scissor, Rock Slide",,,"557;558","558"
"558","Crustle (Shadow)","Dwebble","TRUE",,"319",,,,"15/15/15",,,,"50",,,,"2874",,,,"Fury Cutter, X-Scissor, Rock Slide",,,"557;558","558"
"560","Scrafty","Scraggy","FALSE",,"353",,,,"15/15/15",,,,"50",,,,"2581",,,,"Counter, Foul Play, Power-Up Punch",,,"559;560","560"
"561","Sigilyph","Sigilyph","FALSE",,"487",,,,"15/15/15",,,,"50",,,,"2883",,,,"Air Slash, Ancient Power, Signal Beam",,,"561","561"
"563","Cofagrigus","Yamask","FALSE",,"282",,,,"15/15/15",,,,"50",,,,"2570",,,,"Shadow Claw, Shadow Ball, Dark Pulse",,,"562;563","563"
"565","Carracosta","Tirtouga","FALSE",,"327",,,,"15/15/15",,,,"50",,,,"2964",,,,"Water Gun, Surf, Body Slam",,,"564;565","565"
"565","Carracosta (Shadow)","Tirtouga","TRUE",,"362",,,,"15/15/15",,,,"50",,,,"2964",,,,"Water Gun, Liquidation, Ancient Power",,,"564;565","565"
"567","Archeops","Archen","FALSE",,"199",,,,"15/15/15",,,,"50",,,,"3766",,,,"Wing Attack, Dragon Claw, Ancient Power",,,"566;567","567"
"567","Archeops (Shadow)","Archen","TRUE",,"140",,,,"15/15/15",,,,"50",,,,"3766",,,,"Wing Attack, Ancient Power, Dragon Claw",,,"566;567","567"
"569","Garbodor","Trubbish","FALSE",,"499",,,,"15/15/15",,,,"50",,,,"2651",,,,"Infestation, Body Slam, Seed Bomb",,,"568;569","569"
"569","Garbodor (Shadow)","Trubbish","TRUE",,"498",,,,"15/15/15",,,,"50",,,,"2651",,,,"Infestation, Body Slam, Seed Bomb",,,"568;569","569"
"571","Zoroark","Zorua","FALSE",,"392",,,,"15/15/15",,,,"50",,,,"2907",,,,"Shadow Claw, Foul Play, Flamethrower",,,"570;571","571"
"573","Cinccino","Minccino","FALSE",,"504",,,,"15/15/15",,,,"50",,,,"2535",,,,"Charm, Aqua Tail, Thunderbolt",,,"572;573","573"
"576","Gothitelle","Gothita","FALSE",,"430",,,,"15/15/15",,,,"50",,,,"2735",,,,"Confusion, Rock Slide, Future Sight",,,"574;575;576","576"
"576","Gothitelle (Shadow)","Gothita","TRUE",,"456",,,,"15/15/15",,,,"50",,,,"2735",,,,"Confusion, Rock Slide, Future Sight",,,"574;575;576","576"
"579","Reuniclus","Solosis","FALSE",,"470",,,,"15/15/15",,,,"50",,,,"3309",,,,"Hidden Power (Ice), Shadow Ball, Future Sight",,,"577;578;579","579"
"579","Reuniclus (Shadow)","Solosis","TRUE",,"492",,,,"15/15/15",,,,"50",,,,"3309",,,,"Hidden Power (Ice), Shadow Ball, Future Sight",,,"577;578;579","579"
"584","Vanilluxe","Vanillite","FALSE",,"438",,,,"15/15/15",,,,"50",,,,"3190",,,,"Astonish, Blizzard, Signal Beam",,,"582;583;584","584"
"586","Sawsbuck","Deerling","FALSE",,"426",,,,"15/15/15",,,,"50",,,,"2732",,,,"Feint Attack, Wild Charge, Trailblaze",,,"585;586","586"
"589","Escavalier","Karrablast","FALSE",,"147",,,,"15/15/15",,,,"50",,,,"3266",,,,"Counter, Drill Run, Megahorn",,,"588;589","589"
"589","Escavalier (Shadow)","Karrablast","TRUE",,"177",,,,"15/15/15",,,,"50",,,,"3266",,,,"Counter, Drill Run, Megahorn",,,"588;589","589"
"591","Amoonguss","Foongus","FALSE",,"356",,,,"15/15/15",,,,"50",,,,"2420",,,,"Astonish, Grass Knot, Foul Play",,,"590;591","591"
"591","Amoonguss (Shadow)","Foongus","TRUE",,"350",,,,"15/15/15",,,,"50",,,,"2420",,,,"Astonish, Grass Knot, Foul Play",,,"590;591","591"
"593","Jellicent","Frillish","FALSE",,"221",,,,"15/15/15",,,,"50",,,,"2644",,,,"Bubble, Surf, Shadow Ball",,,"592;593","593"
"594","Alomomola","Alomomola","FALSE",,"439",,,,"15/15/15",,,,"50",,,,"2452",,,,"Waterfall, Blizzard, Hydro Pump",,,"594","594"
"598","Ferrothorn","Ferroseed","FALSE",,"210",,,,"15/15/15",,,,"50",,,,"2624",,,,"Bullet Seed, Power Whip, Mirror Shot",,,"597;598","598"
"598","Ferrothorn (Shadow)","Ferroseed","TRUE",,"219",,,,"15/15/15",,,,"50",,,,"2624",,,,"Bullet Seed, Power Whip, Mirror Shot",,,"597;598","598"
"601","Klinklang","Klink","FALSE",,"239",,,,"15/15/15",,,,"50",,,,"2981",,,,"Thunder Shock, Mirror Shot, Zap Cannon",,,"599;600;601","601"
"604","Eelektross","Tynamo","FALSE",,"303",,,,"15/15/15",,,,"50",,,,"3089",,,,"Volt Switch[etm], Dragon Claw, Thunderbolt",,,"602;603;604","604"
"606","Beheeyem","Elgyem","FALSE",,"411",,,,"15/15/15",,,,"50",,,,"3112",,,,"Confusion, Rock Slide, Dark Pulse",,,"605;606","606"
"609","Chandelure","Litwick","FALSE",,"89",,,,"15/15/15",,,,"50",,,,"3695",,,,"Incinerate, Shadow Ball, Flame Charge",,,"607;608;609","609"
"609","Chandelure (Shadow)","Litwick","TRUE",,"99",,,,"15/15/15",,,,"50",,,,"3695",,,,"Incinerate, Shadow Ball, Flame Charge",,,"607;608;609","609"
"612","Haxorus","Axew","FALSE",,"92",,,,"15/15/15",,,,"50",,,,"4062",,,,"Dragon Tail, Breaking Swipe[etm], Night Slash",,,"610;611;612","612"
"614","Beartic","Cubchoo","FALSE",,"94",,,,"15/15/15",,,,"50",,,,"3439",,,,"Powder Snow, Ice Punch, Surf",,,"613;614","614"
"615","Cryogonal","Cryogonal","FALSE",,"124",,,,"15/15/15",,,,"50",,,,"3163",,,,"Ice Shard, Triple Axel, Night Slash",,,"615","615"
"617","Accelgor","Shelmet","FALSE",,"494",,,,"15/15/15",,,,"50",,,,"2760",,,,"Water Shuriken, Bug Buzz, Energy Ball[etm]",,,"616;617","617"
"617","Accelgor (Shadow)","Shelmet","TRUE",,"451",,,,"15/15/15",,,,"50",,,,"2760",,,,"Water Shuriken, Bug Buzz, Energy Ball[etm]",,,"616;617","617"
"618","Stunfisk","Stunfisk","FALSE",,"355",,,,"15/15/15",,,,"50",,,,"2445",,,,"Mud Shot, Mud Bomb, Discharge",,,"618","618"
"618","Stunfisk (Galarian)","Stunfisk","FALSE",,"336",,,,"15/15/15",,,,"50",,,,"2445",,,,"Mud Shot, Rock Slide, Earthquake",,,"618","618"
"620","Mienshao","Mienfoo","FALSE",,"399",,,,"15/15/15",,,,"50",,,,"3064",,,,"Poison Jab, Blaze Kick, Brick Break",,,"619;620","620"
"621","Druddigon","Druddigon","FALSE",,"186",,,,"15/15/15",,,,"50",,,,"3088",,,,"Dragon Tail, Dragon Claw, Night Slash",,,"621","621"
"623","Golurk","Golett","FALSE",,"93",,,,"15/15/15",,,,"50",,,,"3226",,,,"Mud Slap, Shadow Punch, Dynamic Punch",,,"622;623","623"
"623","Golurk (Shadow)","Golett","TRUE",,"79",,,,"15/15/15",,,,"50",,,,"3226",,,,"Mud Slap, Shadow Punch, Dynamic Punch",,,"622;623","623"
"625","Bisharp","Pawniard","FALSE",,"243",,,,"15/15/15",,,,"50",,,,"3215",,,,"Snarl, Dark Pulse, X-Scissor",,,"624;625;983","625;983"
"626","Bouffalant","Bouffalant","FALSE",,"217",,,,"15/15/15",,,,"50",,,,"3163",,,,"Mud Shot, Stomp, Megahorn",,,"626","626"
"628","Braviary","Rufflet","FALSE",,"286",,,,"15/15/15",,,,"50",,,,"3491",,,,"Steel Wing, Close Combat, Brave Bird",,,"627;628","628"
"628","Braviary (Hisuian)","Rufflet","FALSE",,"302",,,,"15/15/15",,,,"50",,,,"3181",,,,"Air Slash, Brave Bird, Fly",,,"627;628","628"
"630","Mandibuzz","Vullaby","FALSE",,"314",,,,"15/15/15",,,,"50",,,,"2417",,,,"Snarl, Foul Play, Aerial Ace",,,"629;630","630"
"631","Heatmor","Heatmor","FALSE",,"400",,,,"15/15/15",,,,"50",,,,"2708",,,,"Fire Spin, Flamethrower, Thunder Punch",,,"631","631"
"632","Durant","Durant","FALSE",,"249",,,,"15/15/15",,,,"50",,,,"3007",,,,"Bug Bite, X-Scissor, Stone Edge",,,"632","632"
"635","Hydreigon","Deino","FALSE",,"17",,,,"15/15/15",,,,"50",,,,"4098",,,,"Dragon Breath, Brutal Swing[etm], Flash Cannon",,,"633;634;635","635"
"637","Volcarona","Larvesta","FALSE",,"108",,,,"15/15/15",,,,"50",,,,"4106",,,,"Fire Spin, Overheat, Bug Buzz",,,"636;637","637"
"652","Chesnaught","Chespin","FALSE",,"47",,,,"15/15/15",,,,"50",,,,"3340",,,,"Vine Whip, Frenzy Plant[etm], Superpower",,,"650;651;652","652"
"655","Delphox","Fennekin","FALSE",,"117",,,,"15/15/15",,,,"50",,,,"3459",,,,"Fire Spin, Blast Burn[etm], Mystical Fire",,,"653;654;655","655"
"658","Greninja","Froakie","FALSE",,"109",,,,"15/15/15",,,,"50",,,,"3001",,,,"Water Shuriken, Hydro Cannon[etm], Night Slash",,,"656;657;658","658"
"663","Talonflame","Fletchling","FALSE",,"231",,,,"15/15/15",,,,"50",,,,"2493",,,,"Incinerate[etm], Brave Bird, Fly",,,"661;662;663","663"
"668","Pyroar","Litleo","FALSE",,"158",,,,"15/15/15",,,,"50",,,,"3129",,,,"Incinerate, Flame Charge, Dark Pulse",,,"667;668","668"
"671","Florges","Flabebe","FALSE",,"2",,,,"15/15/15",,,,"50",,,,"3657",,,,"Fairy Wind, Disarming Voice, Moonblast",,,"669;670;671","671"
"673","Gogoat","Skiddo","FALSE",,"74",,,,"15/15/15",,,,"50",,,,"3163",,,,"Vine Whip, Leaf Blade, Brick Break",,,"672;673","673"
"675","Pangoro","Pancham","FALSE",,"127",,,,"15/15/15",,,,"50",,,,"3281",,,,"Snarl, Close Combat, Night Slash",,,"674;675","675"
"676","Furfrou","Furfrou","FALSE",,"477",,,,"15/15/15",,,,"50",,,,"2387",,,,"Sand Attack, Surf, Dark Pulse",,,"676","676"
"678","Meowstic (Female)","Espurr","FALSE",,"509",,,,"15/15/15",,,,"50",,,,"2401",,,,"Confusion, Shadow Ball, Psychic",,,"677;678","678"
"678","Meowstic (Male)","Espurr","FALSE",,"511",,,,"15/15/15",,,,"50",,,,"2401",,,,"Confusion, Thunderbolt, Psychic",,,"677;678","678"
"683","Aromatisse","Spritzee","FALSE",,"333",,,,"15/15/15",,,,"50",,,,"2647",,,,"Charm, Moonblast, Thunderbolt",,,"682;683","683"
"685","Slurpuff","Swirlix","FALSE",,"354",,,,"15/15/15",,,,"50",,,,"2486",,,,"Fairy Wind, Flamethrower, Play Rough",,,"684;685","685"
"687","Malamar","Inkay","FALSE",,"379",,,,"15/15/15",,,,"50",,,,"2667",,,,"Psycho Cut, Foul Play, Superpower",,,"686;687","687"
"689","Barbaracle","Binacle","FALSE",,"212",,,,"15/15/15",,,,"50",,,,"3025",,,,"Fury Cutter, Cross Chop, Stone Edge",,,"688;689","689"
"691","Dragalge","Skrelp","FALSE",,"244",,,,"15/15/15",,,,"50",,,,"2694",,,,"Dragon Tail, Aqua Tail, Outrage",,,"690;691","691"
"693","Clawitzer","Clauncher","FALSE",,"372",,,,"15/15/15",,,,"50",,,,"3124",,,,"Water Gun, Crabhammer, Ice Beam",,,"692;693","693"
"695","Heliolisk","Helioptile","FALSE",,"283",,,,"15/15/15",,,,"50",,,,"2939",,,,"Volt Switch, Breaking Swipe, Thunderbolt",,,"694;695","695"
"697","Tyrantrum","Tyrunt","FALSE",,"233",,,,"15/15/15",,,,"50",,,,"3537",,,,"Dragon Tail, Meteor Beam, Stone Edge",,,"696;697","697"
"699","Aurorus","Amaura","FALSE",,"115",,,,"15/15/15",,,,"50",,,,"3168",,,,"Powder Snow, Weather Ball (Ice), Thunderbolt",,,"698;699","699"
"700","Sylveon","Eevee","FALSE",,"72",,,,"15/15/15",,,,"50",,,,"3470",,,,"Charm, Moonblast, Psyshock[etm]",,,"133;700","700"
"701","Hawlucha","Hawlucha","FALSE",,"267",,,,"15/15/15",,,,"50",,,,"2724",,,,"Poison Jab, Flying Press, Aerial Ace",,,"701","701"
"705","Sliggoo","Goomy","FALSE",,"512",,,,"15/15/15",,,,"50",,,,"2303",,,,"Water Gun, Muddy Water, Dragon Pulse",,,"704;705;706","705;706"
"706","Goodra","Goomy","FALSE",,"1",,,,"15/15/15",,,,"50",,,,"3963",,,,"Dragon Breath, Aqua Tail, Thunder Punch",,,"704;705;706","706"
"709","Trevenant","Phantump","FALSE",,"163",,,,"15/15/15",,,,"50",,,,"2893",,,,"Shadow Claw, Shadow Ball, Foul Play",,,"708;709","709"
"711","Gourgeist (Average)","Pumpkaboo","FALSE",,"381",,,,"15/15/15",,,,"50",,,,"2702",,,,"Hex, Shadow Ball, Foul Play",,,"710;711","711"
"711","Gourgeist (Large)","Pumpkaboo","FALSE",,"301",,,,"15/15/15",,,,"50",,,,"2850",,,,"Hex, Shadow Ball, Foul Play",,,"710;711","711"
"711","Gourgeist (Small)","Pumpkaboo","FALSE",,"437",,,,"15/15/15",,,,"50",,,,"2549",,,,"Hex, Shadow Ball, Foul Play",,,"710;711","711"
"711","Gourgeist (Super)","Pumpkaboo","FALSE",,"229",,,,"15/15/15",,,,"50",,,,"2976",,,,"Hex, Shadow Ball, Foul Play",,,"710;711","711"
"713","Avalugg","Bergmite","FALSE",,"16",,,,"15/15/15",,,,"50",,,,"3615",,,,"Ice Fang, Avalanche, Body Slam",,,"712;713","713"
"713","Avalugg (Hisuian)","Bergmite","FALSE",,"21",,,,"15/15/15",,,,"50",,,,"3909",,,,"Powder Snow, Rock Slide, Icy Wind",,,"712;713","713"
"715","Noivern","Noibat","FALSE",,"465",,,,"15/15/15",,,,"50",,,,"3125",,,,"Air Slash, Hurricane, Draco Meteor",,,"714;715","715"
"724","Decidueye","Rowlet","FALSE",,"76",,,,"15/15/15",,,,"50",,,,"3137",,,,"Astonish, Frenzy Plant[etm], Brave Bird",,,"722;723;724","724"
"724","Decidueye (Hisuian)","Rowlet","FALSE",,"145",,,,"15/15/15",,,,"50",,,,"3275",,,,"Magical Leaf, Aura Sphere, Aerial Ace",,,"722;723;724","724"
"727","Incineroar","Litten","FALSE",,"75",,,,"15/15/15",,,,"50",,,,"3387",,,,"Snarl, Blast Burn[etm], Darkest Lariat",,,"725;726;727","727"
"730","Primarina","Popplio","FALSE",,"23",,,,"15/15/15",,,,"50",,,,"3618",,,,"Waterfall, Disarming Voice, Hydro Cannon[etm]",,,"728;729;730","730"
"733","Toucannon","Pikipek","FALSE",,"413",,,,"15/15/15",,,,"50",,,,"3040",,,,"Bullet Seed, Drill Peck, Rock Blast",,,"731;732;733","733"
"738","Vikavolt","Grubbin","FALSE",,"82",,,,"15/15/15",,,,"50",,,,"3524",,,,"Volt Switch[etm], XScissor, Fly",,,"736;737;738","738"
"740","Crabominable","Crabrawler","FALSE",,"260",,,,"15/15/15",,,,"50",,,,"3286",,,,"Bubble, Ice Punch, Brick Break",,,"739;740","740"
"741","Oricorio (Baile)","Oricorio","FALSE",,"475",,,,"15/15/15",,,,"50",,,,"2638",,,,"Air Slash, Aerial Ace, Hurricane",,,"741","741"
"741","Oricorio (Pa'u)","Oricorio","FALSE",,"493",,,,"15/15/15",,,,"50",,,,"2638",,,,"Air Slash, Aerial Ace, Hurricane",,,"741","741"
"741","Oricorio (Pom-Pom)","Oricorio","FALSE",,"469",,,,"15/15/15",,,,"50",,,,"2638",,,,"Air Slash, Aerial Ace, Hurricane",,,"741","741"
"741","Oricorio (Sensu)","Oricorio","FALSE",,"478",,,,"15/15/15",,,,"50",,,,"2638",,,,"Air Slash, Aerial Ace, Hurricane",,,"741","741"
"745","Lycanroc (Dusk)","Rockruff","FALSE",,"483",,,,"15/15/15",,,,"50",,,,"3054",,,,"Counter, Stone Edge, Crunch",,,"744;745","745"
"745","Lycanroc (Midday)","Rockruff","FALSE",,"358",,,,"15/15/15",,,,"50",,,,"3027",,,,"Sucker Punch, Stone Edge, Drill Run",,,"744;745","745"
"745","Lycanroc (Midnight)","Rockruff","FALSE",,"449",,,,"15/15/15",,,,"50",,,,"3102",,,,"Counter, Stone Edge, Crunch",,,"744;745","745"
"752","Araquanid","Dewpider","FALSE",,"508",,,,"15/15/15",,,,"50",,,,"2065",,,,"Infestation, Bug Buzz, Water Pulse",,,"751;752","752"
"754","Lurantis","Fomantis","FALSE",,"235",,,,"15/15/15",,,,"50",,,,"2711",,,,"Fury Cutter, Leaf Blade, Superpower",,,"753;754","754"
"758","Salazzle","Salandit","FALSE",,"299",,,,"15/15/15",,,,"50",,,,"2802",,,,"Incinerate, Poison Fang, Fire Blast",,,"757;758","758"
"760","Bewear","Stufful","FALSE",,"64",,,,"15/15/15",,,,"50",,,,"3524",,,,"Shadow Claw, Superpower, Payback",,,"759;760","760"
"763","Tsareena","Bounsweet","FALSE",,"121",,,,"15/15/15",,,,"50",,,,"3351",,,,"Magical Leaf, Triple Axel, High Jump Kick[etm]",,,"761;762;763","763"
"764","Comfey","Comfey","FALSE",,"467",,,,"15/15/15",,,,"50",,,,"2392",,,,"Vine Whip, Grass Knot, Draining Kiss",,,"764","764"
"765","Oranguru","Oranguru","FALSE",,"339",,,,"15/15/15",,,,"50",,,,"2770",,,,"Confusion, Foul Play, Future Sight",,,"765","765"
"766","Passimian","Passimian","FALSE",,"107",,,,"15/15/15",,,,"50",,,,"3429",,,,"Counter, Close Combat, Superpower",,,"766","766"
"768","Golisopod","Wimpod","FALSE",,"25",,,,"15/15/15",,,,"50",,,,"3575",,,,"Shadow Claw, Aerial Ace, Liquidation",,,"767;768","768"
"770","Palossand","Sandygast","FALSE",,"247",,,,"15/15/15",,,,"50",,,,"2763",,,,"Sand Attack, Shadow Ball, Scorching Sands",,,"769;770","770"
"775","Komala","Komala","FALSE",,"448",,,,"15/15/15",,,,"50",,,,"2919",,,,"Rollout, Payback, Play Rough",,,"775","775"
"776","Turtonator","Turtonator","FALSE",,"340",,,,"15/15/15",,,,"50",,,,"2513",,,,"Incinerate, Flamethrower, Overheat",,,"776","776"
"779","Bruxish","Bruxish","FALSE",,"348",,,,"15/15/15",,,,"50",,,,"2701",,,,"Confusion, Aqua Tail, Psychic Fangs",,,"779","779"
"780","Drampa","Drampa","FALSE",,"188",,,,"15/15/15",,,,"50",,,,"3294",,,,"Dragon Breath, Fly, Outrage",,,"780","780"
"781","Dhelmise","Dhelmise","FALSE",,"50",,,,"15/15/15",,,,"50",,,,"3335",,,,"Shadow Claw, Power Whip, Shadow Ball",,,"781","781"
"784","Kommo-o","Jangmo-o","FALSE",,"19",,,,"15/15/15",,,,"50",,,,"3741",,,,"Dragon Tail, Close Combat, Dragon Claw",,,"782;783;784","784"
"812","Rillaboom","Grookey","FALSE",,"169",,,,"15/15/15",,,,"50",,,,"3758",,,,"Razor Leaf, Grass Knot, Earth Power",,,"810;811;812","812"
"815","Cinderace","Scorbunny","FALSE",,"206",,,,"15/15/15",,,,"50",,,,"3412",,,,"Fire Spin, Flame Charge, Focus Blast",,,"813;814;815","815"
"818","Inteleon","Sobble","FALSE",,"287",,,,"15/15/15",,,,"50",,,,"3351",,,,"Water Gun, Surf, Shadow Ball",,,"816;817;818","818"
"820","Greedent","Skwovet","FALSE",,"390",,,,"15/15/15",,,,"50",,,,"2679",,,,"Mud Shot, Body Slam, Crunch",,,"819;820","820"
"823","Corviknight","Rookidee","FALSE",,"111",,,,"15/15/15",,,,"50",,,,"2777",,,,"Sand Attack, Sky Attack, Iron Head[etm]",,,"821;822;823","823"
"832","Dubwool","Wooloo","FALSE",,"404",,,,"15/15/15",,,,"50",,,,"2478",,,,"Double Kick, Body Slam, Wild Charge",,,"831;832","832"
"849","Toxtricity","Toxel","FALSE",,"150",,,,"15/15/15",,,,"50",,,,"2941",,,,"Poison Jab, Wild Charge, Power-Up Punch",,,"848;849","849"
"855","Polteageist","Sinistea","FALSE",,"134",,,,"15/15/15",,,,"50",,,,"3458",,,,"Astonish, Shadow Ball, Dark Pulse",,,"854;855","855"
"858","Hatterene","Hatenna","FALSE",,"193",,,,"15/15/15",,,,"50",,,,"3198",,,,"Psycho Cut, Psyshock, Power Whip",,,"856;857;858","858"
"862","Obstagoon","Zigzagoon","FALSE",,"209",,,,"15/15/15",,,,"50",,,,"2999",,,,"Counter, Night Slash, Obstruct[etm]",,,"263&galar;264&galar;862","862"
"862","Obstagoon (Shadow)","Zigzagoon","TRUE",,"204",,,,"15/15/15",,,,"50",,,,"2999",,,,"Counter, Night Slash, Cross Chop",,,"263&galar;264&galar;862","862"
"863","Perrserker","Meowth","FALSE",,"272",,,,"15/15/15",,,,"50",,,,"2697",,,,"Shadow Claw, Close Combat, Foul Play",,,"52&galar;863","863"
"864","Cursola","Corsola","FALSE",,"88",,,,"15/15/15",,,,"50",,,,"3463",,,,"Astonish, Night Shade, Power Gem",,,"222&galar;864","864"
"865","Sirfetch'd","Farfetchd","FALSE",,"120",,,,"15/15/15",,,,"50",,,,"3375",,,,"Counter, Close Combat, Leaf Blade",,,"83&galar;865","865"
"866","Mr. Rime","Mr-mime","FALSE",,"211",,,,"15/15/15",,,,"50",,,,"3196",,,,"Ice Shard, Triple Axel, Ice Punch",,,"122;439;866","439;866"
"867","Runerigus","Yamask","FALSE",,"297",,,,"15/15/15",,,,"50",,,,"2570",,,,"Shadow Claw, Shadow Ball, Rock Tomb",,,"562&galar;867","867"
"870","Falinks","Falinks","FALSE",,"360",,,,"15/15/15",,,,"50",,,,"2665",,,,"Counter, Superpower, Megahorn",,,"870","870"
"874","Stonjourner","Stonjourner","FALSE",,"192",,,,"15/15/15",,,,"50",,,,"3638",,,,"Rock Throw, Stone Edge, Rock Slide",,,"874","874"
"887","Dragapult","Dreepy","FALSE",,"14",,,,"15/15/15",,,,"50",,,,"3993",,,,"Astonish, Breaking Swipe, Shadow Ball",,,"885;886;887","887"
"899","Wyrdeer","Stantler","FALSE",,"222",,,,"15/15/15",,,,"50",,,,"3089",,,,"Confusion, Wild Charge, Stomp",,,"234;899","899"
"900","Kleavor","Kleavor","FALSE",,"106",,,,"15/15/15",,,,"50",,,,"3557",,,,"Quick Attack, X-Scissor, Stone Edge",,,"123;900","900"
